x,y,polarity,timestamp
191,312,1,1941
161,322,0,1942
270,337,1,1942
256,288,1,1942
299,304,0,1943
201,242,0,1943
225,298,0,1944
174,279,1,1944
222,334,1,1944
229,330,1,1945
296,301,0,1945
227,346,1,1946
186,273,0,1946
263,287,0,1946
267,332,1,1946
185,280,1,1947
288,254,1,1947
175,279,1,1947
171,275,1,1948
319,297,0,1948
162,323,0,1949
189,313,1,1949
174,298,0,1950
212,295,1,1950
227,247,0,1951
344,274,1,1951
213,243,0,1951
285,273,0,1951
168,271,1,1952
163,322,0,1952
189,319,0,1953
217,350,1,1955
238,299,0,1955
300,272,0,1955
302,303,0,1956
196,295,1,1957
214,251,0,1957
187,272,0,1957
311,273,1,1957
202,326,0,1958
324,304,0,1958
164,307,0,1958
338,272,1,1959
189,325,0,1959
224,299,0,1960
196,309,1,1960
229,342,1,1960
331,300,0,1960
312,301,0,1960
308,302,0,1961
267,321,1,1961
301,271,0,1961
230,250,0,1962
238,324,1,1963
238,323,1,1963
324,296,0,1963
195,309,1,1963
215,241,0,1964
282,324,1,1964
221,349,1,1965
321,288,0,1965
224,322,1,1965
216,303,0,1966
183,297,0,1966
168,302,0,1967
162,320,0,1968
193,297,1,1968
347,293,0,1968
228,331,1,1968
294,301,0,1969
286,282,1,1969
199,334,0,1969
283,254,1,1970
173,313,1,1970
190,312,1,1970
194,297,1,1970
201,310,0,1971
230,249,0,1971
213,300,0,1971
303,297,0,1972
208,317,0,1972
310,301,0,1973
219,345,1,1974
281,256,1,1974
283,255,1,1975
235,343,1,1975
166,331,0,1975
217,322,0,1975
184,344,0,1976
182,341,0,1976
186,261,1,1977
266,333,1,1977
295,301,0,1979
170,335,0,1979
225,307,0,1979
175,260,0,1980
167,264,1,1981
290,272,0,1981
198,243,0,1981
236,325,1,1981
231,248,0,1982
162,306,0,1982
204,242,0,1982
320,255,1,1982
283,282,1,1982
203,242,0,1983
339,301,0,1984
226,244,0,1985
192,287,0,1985
248,337,1,1985
249,332,1,1986
189,314,1,1986
219,243,0,1987
302,271,0,1988
215,305,1,1988
323,279,0,1989
262,260,1,1990
178,267,1,1990
270,259,1,1991
225,305,0,1991
311,300,0,1991
202,291,1,1991
181,280,1,1992
231,328,1,1992
190,328,0,1992
220,244,0,1992
177,337,0,1992
204,312,0,1992
172,272,1,1993
303,271,0,1993
188,319,0,1994
248,331,1,1994
176,265,1,1995
326,302,0,1996
263,332,1,1997
236,342,1,1997
178,279,1,1998
221,244,0,1999
327,260,1,1999
177,278,1,1999
187,290,0,1999
207,288,1,1999
190,311,1,1999
237,314,1,2000
343,298,0,2000
192,330,0,2000
166,302,0,2000
229,331,1,2000
163,306,0,2001
161,321,0,2002
177,279,1,2002
208,300,1,2002
240,343,1,2003
160,317,0,2003
197,284,0,2003
263,320,1,2004
196,281,1,2004
170,299,0,2004
191,273,0,2005
176,295,0,2005
222,307,0,2005
234,327,1,2006
220,250,1,2007
302,299,0,2007
220,242,0,2007
226,346,1,2008
191,308,1,2008
292,299,0,2008
205,306,1,2008
264,337,1,2008
271,258,1,2008
169,256,1,2009
182,282,1,2009
250,295,1,2009
226,324,0,2010
204,251,0,2011
260,319,1,2011
231,247,0,2011
168,321,1,2013
184,267,1,2015
257,329,1,2015
242,335,1,2015
160,318,0,2016
162,313,0,2016
174,295,0,2017
276,281,1,2017
178,295,0,2017
214,246,1,2018
279,299,0,2019
306,302,0,2019
181,308,1,2019
172,312,1,2019
189,320,0,2019
235,344,1,2021
175,330,0,2021
221,311,0,2022
302,272,0,2022
165,303,0,2022
165,302,0,2023
234,332,0,2024
181,283,1,2024
311,282,0,2025
187,269,1,2025
181,341,0,2025
170,253,1,2025
334,300,0,2026
184,330,0,2026
318,303,0,2028
166,266,1,2029
197,313,0,2029
214,305,1,2030
207,300,1,2031
243,339,1,2031
205,259,1,2031
193,251,0,2032
205,247,0,2033
223,246,0,2033
208,324,0,2033
303,302,0,2034
170,254,1,2035
321,256,1,2035
310,302,0,2036
358,290,0,2036
307,305,0,2036
194,248,0,2037
178,339,0,2037
218,248,1,2038
277,261,0,2038
272,308,1,2039
176,277,1,2039
235,326,1,2039
232,332,0,2040
164,309,0,2040
177,268,0,2040
184,285,1,2041
171,253,1,2041
189,269,1,2042
323,287,0,2042
182,298,0,2043
170,330,0,2044
259,326,1,2044
161,313,0,2044
202,253,0,2044
225,244,0,2045
196,272,1,2045
207,318,0,2046
204,252,0,2046
248,339,1,2047
186,292,0,2047
172,334,0,2047
232,248,0,2047
343,272,1,2047
234,251,0,2048
175,269,0,2048
294,253,1,2048
180,324,0,2049
178,336,0,2049
229,246,0,2049
226,332,1,2050
316,254,1,2051
170,318,0,2051
177,335,0,2052
166,257,1,2052
174,325,1,2052
257,330,1,2053
226,333,1,2053
180,267,1,2053
307,293,0,2053
294,269,0,2054
216,320,0,2054
204,248,0,2055
328,298,0,2055
215,325,1,2055
161,314,0,2056
199,245,0,2057
194,327,0,2057
166,262,1,2057
229,344,1,2057
160,312,0,2058
220,324,1,2058
182,267,1,2059
170,272,1,2060
180,272,0,2060
333,303,0,2061
184,280,1,2061
337,296,0,2061
199,293,1,2061
202,329,0,2062
315,303,0,2063
285,300,0,2063
223,307,0,2063
235,255,0,2063
178,301,0,2064
167,268,1,2064
166,267,1,2064
186,269,1,2064
169,268,1,2065
294,275,1,2065
239,307,0,2066
193,310,1,2066
171,298,0,2066
166,263,1,2067
181,302,0,2067
276,318,1,2068
201,284,0,2068
196,302,0,2068
335,298,0,2070
307,274,1,2070
169,322,1,2070
324,257,1,2071
170,274,1,2071
340,296,0,2072
193,341,0,2072
170,312,0,2072
333,298,0,2072
191,310,1,2073
168,326,0,2073
197,328,0,2073
323,291,1,2074
308,274,1,2074
255,289,1,2075
232,249,0,2075
319,298,0,2075
161,325,0,2076
204,253,0,2076
298,253,1,2076
315,302,0,2077
162,325,0,2077
187,283,1,2077
162,327,0,2077
174,270,0,2078
320,292,1,2078
225,332,1,2079
262,319,1,2079
162,314,0,2080
243,319,1,2080
187,284,1,2080
188,286,1,2080
295,275,1,2081
162,309,0,2081
198,249,0,2081
273,258,1,2082
359,289,0,2083
182,280,1,2083
317,266,1,2083
262,333,1,2084
191,285,1,2084
294,254,1,2084
229,247,0,2084
166,330,0,2085
335,293,0,2085
220,323,1,2085
220,294,0,2085
168,269,1,2086
289,254,1,2086
284,298,0,2086
337,271,1,2087
167,258,1,2087
170,273,1,2088
267,313,1,2088
274,257,1,2089
329,299,0,2091
237,345,1,2091
287,273,0,2091
216,345,1,2091
231,329,1,2091
295,287,0,2092
347,291,0,2092
214,303,1,2092
289,276,1,2093
176,249,1,2093
173,276,1,2093
293,253,1,2093
195,310,1,2093
600,470,0,2094
276,291,1,2094
210,259,1,2094
163,309,0,2094
230,298,0,2096
231,250,0,2096
290,273,0,2097
299,298,0,2097
186,246,0,2097
168,259,1,2098
285,301,0,2098
162,318,0,2099
220,346,1,2099
265,319,1,2099
232,254,0,2099
162,310,0,2100
199,313,0,2100
228,303,0,2100
319,300,0,2101
261,332,1,2101
175,296,0,2101
174,253,1,2102
223,296,0,2103
336,298,0,2103
167,260,1,2104
164,303,0,2104
323,257,1,2104
171,276,1,2104
171,263,1,2105
280,255,1,2105
298,250,1,2105
274,255,1,2106
166,268,1,2107
233,328,1,2107
320,299,0,2107
233,253,0,2108
186,268,1,2108
193,311,1,2108
167,269,1,2108
190,284,1,2109
231,314,0,2110
203,253,0,2111
285,252,1,2112
161,311,0,2112
263,325,1,2112
168,299,0,2113
181,339,0,2113
268,333,1,2113
178,280,1,2114
305,251,1,2114
171,274,1,2115
228,247,0,2115
239,346,1,2115
329,260,1,2116
222,243,0,2116
222,317,0,2116
242,319,1,2116
233,344,1,2116
349,288,0,2117
166,301,0,2117
179,279,1,2117
175,336,0,2117
329,273,0,2117
216,316,0,2118
240,300,0,2118
186,328,0,2120
284,255,1,2120
271,322,1,2121
319,292,1,2121
250,337,1,2121
188,307,0,2122
338,291,0,2122
175,265,1,2122
174,333,0,2123
168,300,0,2123
187,324,0,2123
297,265,1,2123
305,252,1,2123
171,305,1,2124
203,307,1,2124
318,254,1,2124
186,327,0,2124
318,253,1,2124
185,293,0,2125
177,330,0,2125
165,330,0,2125
344,273,1,2126
173,277,1,2126
189,258,1,2127
275,257,1,2127
312,299,0,2127
307,302,0,2128
199,308,1,2128
248,287,1,2129
330,294,0,2129
168,270,1,2129
180,261,1,2130
302,253,1,2130
217,327,1,2130
203,319,0,2131
202,308,1,2131
183,280,1,2131
297,253,1,2132
183,281,1,2133
264,260,1,2133
280,267,0,2133
337,269,1,2133
195,294,1,2134
356,287,0,2134
164,308,0,2134
177,333,0,2134
193,340,0,2135
200,292,1,2136
264,296,0,2137
320,303,0,2138
215,301,0,2138
237,324,1,2138
234,349,1,2139
278,283,1,2139
162,307,0,2140
174,319,0,2141
203,248,0,2141
196,286,0,2142
221,246,0,2142
234,254,0,2143
268,332,1,2143
160,310,0,2143
253,343,1,2144
224,347,1,2145
188,267,1,2145
161,312,0,2145
234,317,1,2146
230,329,1,2146
263,333,1,2146
172,331,0,2146
221,335,1,2147
201,308,1,2147
186,282,1,2147
186,283,1,2148
265,277,1,2149
226,246,0,2149
270,260,1,2149
283,253,1,2149
230,330,1,2150
321,300,0,2150
170,252,1,2150
177,266,1,2150
168,301,0,2151
326,260,1,2152
188,290,0,2152
177,294,0,2152
165,305,0,2153
188,272,0,2153
211,306,1,2154
220,335,1,2154
234,345,1,2154
176,316,1,2155
202,260,1,2156
222,294,0,2156
172,267,0,2157
324,272,1,2157
312,251,1,2157
165,263,1,2158
272,324,1,2158
234,347,1,2159
188,257,1,2160
160,319,0,2161
185,267,1,2161
167,256,1,2162
309,303,0,2162
271,286,0,2163
291,272,0,2163
325,299,0,2163
188,346,0,2163
175,310,0,2164
173,297,0,2164
225,297,0,2164
212,318,0,2165
357,287,0,2165
336,273,1,2166
302,301,0,2167
197,259,1,2167
293,276,1,2167
240,326,0,2168
296,300,0,2168
234,326,1,2168
225,333,1,2168
303,277,1,2169
168,257,1,2169
167,270,1,2169
172,311,1,2170
286,254,1,2170
336,297,0,2170
226,294,0,2171
288,273,0,2171
227,332,1,2171
296,258,0,2172
183,261,1,2172
328,301,0,2173
232,256,0,2173
313,286,0,2173
210,255,0,2173
202,307,1,2174
325,302,0,2174
279,291,1,2174
260,261,1,2174
187,326,0,2174
198,329,0,2174
299,275,1,2175
173,256,1,2175
338,264,1,2176
171,255,1,2176
290,253,1,2176
167,267,1,2176
212,347,1,2176
200,244,0,2176
176,294,0,2177
167,301,0,2177
164,305,0,2177
267,324,1,2177
186,290,0,2178
194,279,1,2179
267,317,1,2180
310,262,1,2181
192,311,1,2181
305,302,0,2182
231,343,1,2182
262,287,0,2182
297,252,1,2182
190,334,0,2183
267,260,1,2184
292,275,1,2184
357,292,0,2184
168,267,1,2184
184,316,0,2185
186,271,0,2185
207,253,0,2185
310,253,1,2186
198,319,0,2186
175,302,0,2186
330,273,0,2187
330,270,0,2187
292,300,0,2188
170,298,0,2188
191,309,1,2190
171,333,0,2190
186,317,0,2190
196,242,0,2191
174,251,1,2191
314,294,1,2191
311,259,0,2192
236,345,1,2192
233,251,0,2192
302,251,1,2193
299,302,0,2193
320,300,0,2194
321,257,1,2195
187,308,0,2195
185,271,0,2195
167,257,1,2195
161,324,0,2195
169,272,1,2196
292,254,1,2196
183,292,0,2196
164,327,0,2196
163,305,0,2196
262,288,0,2197
164,330,0,2197
164,304,0,2198
203,263,0,2199
176,338,0,2199
177,277,1,2200
246,340,1,2200
167,261,1,2201
244,338,1,2201
167,332,0,2201
167,302,0,2202
189,324,0,2203
233,252,0,2203
263,288,0,2203
180,343,0,2204
214,327,1,2204
204,300,1,2204
169,299,0,2204
197,244,0,2204
169,300,0,2204
173,275,1,2205
164,325,0,2205
274,310,1,2205
304,302,0,2205
296,259,0,2206
232,250,0,2206
203,310,0,2206
227,331,1,2206
192,262,0,2206
185,281,1,2207
182,275,1,2207
307,261,1,2207
302,304,0,2208
172,298,0,2208
177,317,1,2208
166,305,0,2208
288,303,0,2209
269,323,1,2209
346,297,0,2210
322,254,1,2210
322,257,1,2210
185,282,1,2210
337,297,0,2210
165,261,1,2211
176,268,0,2211
191,311,1,2211
591,432,0,2211
301,291,0,2212
334,302,0,2212
289,253,1,2212
236,304,0,2213
245,336,1,2213
228,246,0,2213
160,322,0,2214
325,276,0,2214
275,289,1,2214
297,275,1,2215
191,269,1,2215
239,295,0,2215
223,334,1,2216
234,255,0,2216
321,255,1,2216
195,283,0,2217
307,276,1,2217
208,261,1,2218
318,299,0,2218
577,476,0,2218
240,342,1,2219
239,341,1,2219
228,342,1,2220
232,329,1,2220
220,254,1,2220
167,309,0,2221
172,263,1,2221
330,282,0,2221
160,323,0,2222
190,312,1,2223
210,252,1,2223
187,347,0,2225
322,291,1,2225
285,253,1,2225
318,255,1,2226
319,290,0,2226
304,303,0,2226
336,295,0,2226
318,301,0,2226
195,314,0,2227
273,313,1,2228
190,313,1,2229
210,306,1,2229
225,300,0,2230
163,307,0,2230
206,304,1,2230
288,266,1,2231
166,319,1,2231
276,258,1,2231
293,275,1,2232
163,313,0,2232
247,343,1,2233
244,340,1,2234
268,330,1,2234
238,330,0,2234
172,313,1,2234
181,266,1,2235
202,319,0,2235
203,251,0,2236
165,266,1,2236
321,299,0,2239
195,308,1,2239
200,243,0,2239
202,262,0,2240
289,273,0,2240
183,266,1,2241
176,276,1,2241
167,266,1,2241
210,326,0,2241
244,339,1,2242
181,292,0,2242
192,343,0,2242
161,319,0,2243
286,261,0,2244
230,333,0,2244
161,318,0,2245
163,327,0,2245
208,309,0,2246
227,326,0,2247
166,303,0,2247
227,245,0,2247
317,290,0,2247
277,255,1,2248
213,245,1,2248
219,293,0,2248
281,254,1,2248
223,348,1,2249
207,242,0,2249
188,341,0,2250
328,284,0,2250
182,292,0,2250
268,316,1,2252
293,266,1,2252
327,299,0,2252
261,318,1,2252
239,342,1,2253
233,332,0,2253
262,282,1,2253
209,247,0,2254
275,256,1,2254
182,259,1,2255
272,258,1,2256
205,321,0,2256
202,313,0,2257
264,324,1,2257
313,252,1,2257
203,259,1,2258
293,301,0,2258
190,318,0,2258
229,345,1,2258
180,299,0,2259
187,267,1,2259
297,272,0,2260
299,272,0,2260
187,285,1,2260
162,308,0,2260
197,322,0,2260
313,298,0,2261
163,323,0,2261
282,254,1,2261
171,272,1,2261
288,299,0,2261
292,253,1,2262
224,314,0,2262
202,292,1,2262
245,290,0,2262
349,291,0,2263
202,312,0,2264
165,329,0,2264
217,303,0,2264
333,295,0,2265
314,296,0,2265
241,311,1,2265
171,273,1,2265
180,338,0,2266
279,257,1,2266
224,297,0,2267
168,261,1,2267
188,347,0,2267
304,261,1,2267
163,328,0,2268
189,312,1,2268
315,273,1,2268
189,329,0,2268
194,311,1,2268
306,264,0,2269
235,341,1,2269
222,319,0,2270
271,327,1,2270
318,256,1,2270
289,252,1,2271
286,284,1,2271
218,251,1,2271
202,259,1,2272
318,302,0,2272
170,299,0,2272
174,315,1,2272
189,313,1,2272
175,338,0,2273
239,321,1,2273
190,272,0,2274
182,296,0,2274
240,292,0,2274
184,292,0,2274
188,289,0,2274
193,309,1,2278
225,299,0,2278
241,343,1,2279
304,252,1,2279
219,249,1,2279
310,252,1,2279
271,328,1,2279
215,247,1,2280
319,255,1,2280
223,243,0,2280
207,251,1,2280
269,258,1,2281
340,268,1,2281
315,291,0,2281
217,345,1,2282
226,343,1,2282
354,291,0,2283
262,285,0,2283
169,257,1,2283
178,303,0,2283
339,291,0,2284
184,332,0,2284
234,256,0,2285
300,303,0,2285
251,341,1,2285
305,254,1,2286
317,305,0,2287
206,316,1,2288
172,274,1,2288
224,298,0,2288
267,314,1,2289
174,276,1,2289
280,256,1,2289
182,270,0,2290
240,341,1,2290
330,268,0,2290
265,324,1,2290
274,260,1,2290
172,297,0,2291
205,309,0,2291
326,257,1,2292
323,259,1,2292
348,298,0,2292
232,328,1,2293
305,262,1,2293
284,290,1,2294
292,301,0,2295
309,252,1,2295
184,341,0,2295
171,322,1,2296
189,284,1,2296
223,333,1,2296
190,289,0,2296
231,249,0,2297
213,318,0,2297
232,344,1,2298
236,329,0,2298
185,328,0,2298
215,302,0,2300
308,301,0,2300
493,6,0,2300
194,329,0,2300
205,328,0,2300
208,252,1,2301
307,278,1,2301
221,295,0,2302
161,310,0,2302
211,293,1,2303
213,301,0,2303
316,255,1,2304
186,287,1,2305
166,264,1,2305
232,322,1,2305
221,345,1,2306
211,250,0,2306
188,284,1,2307
234,306,0,2308
190,304,0,2308
337,272,1,2309
190,271,0,2309
175,277,1,2310
232,251,0,2311
189,285,1,2311
211,291,1,2312
229,330,1,2312
296,252,1,2313
169,273,1,2313
305,258,0,2314
293,272,0,2315
182,293,0,2315
310,305,0,2316
269,315,1,2316
225,245,0,2316
216,325,1,2317
329,301,0,2317
234,252,0,2318
183,279,1,2318
235,253,0,2318
277,257,1,2318
184,281,1,2319
210,309,0,2319
167,265,1,2319
172,253,1,2320
240,320,1,2320
317,291,0,2320
200,263,0,2320
200,315,0,2321
233,319,1,2321
302,252,1,2323
294,277,1,2324
191,272,0,2324
206,291,1,2324
211,307,1,2324
190,268,1,2324
303,258,0,2324
182,303,1,2324
282,255,1,2325
167,263,1,2325
269,326,1,2325
225,247,0,2325
224,245,0,2326
179,282,1,2326
224,301,0,2326
231,330,1,2327
305,259,0,2327
230,248,0,2328
191,312,1,2329
309,301,0,2329
270,261,1,2330
326,299,0,2331
312,263,1,2331
223,318,1,2332
207,259,1,2332
182,268,1,2333
212,293,1,2333
272,262,1,2334
322,292,1,2334
327,285,0,2334
171,297,0,2334
300,301,0,2335
169,259,1,2335
165,328,0,2335
178,334,0,2335
198,308,1,2336
295,253,1,2338
188,285,1,2338
277,256,1,2339
217,304,0,2340
181,293,0,2341
236,343,1,2341
245,342,1,2341
344,297,0,2342
236,330,0,2343
238,323,1,2346
225,246,0,2348
259,323,1,2348
270,264,1,2349
220,293,0,2351
179,281,1,2351
161,309,0,2351
284,256,1,2352
312,254,1,2352
162,326,0,2352
293,252,1,2352
322,295,0,2353
160,313,0,2353
328,259,1,2353
190,290,0,2354
198,314,0,2354
162,324,0,2354
196,279,1,2355
167,275,1,2356
263,321,1,2357
216,280,0,2357
175,275,1,2358
230,247,0,2358
182,279,1,2358
331,266,0,2358
269,259,1,2359
180,277,1,2359
180,256,1,2359
190,286,1,2360
191,262,0,2360
178,333,0,2360
210,245,1,2360
295,271,0,2360
295,276,1,2361
175,295,0,2361
229,300,0,2362
233,347,1,2362
582,476,0,2362
160,314,0,2363
221,310,0,2363
166,302,0,2363
264,329,1,2364
233,327,1,2364
203,244,0,2364
216,248,1,2365
183,296,0,2365
163,321,0,2365
176,306,0,2366
344,292,0,2366
192,310,1,2366
164,328,0,2366
288,253,1,2366
313,263,1,2368
259,259,1,2368
339,269,1,2369
175,254,0,2369
233,250,0,2370
327,288,1,2370
281,302,0,2371
179,253,1,2371
187,268,1,2371
160,321,0,2371
218,324,1,2371
313,300,0,2371
355,289,0,2372
310,261,1,2372
290,298,0,2373
177,295,0,2374
196,313,0,2374
172,307,0,2376
173,337,0,2376
162,315,0,2376
209,321,0,2377
341,296,0,2377
181,281,1,2378
285,285,1,2379
183,267,1,2379
197,296,1,2379
302,260,1,2380
238,319,0,2380
293,299,0,2382
205,242,0,2383
174,310,0,2383
178,317,1,2383
175,276,1,2384
259,342,1,2386
197,247,0,2386
230,343,1,2387
207,293,1,2388
264,325,1,2388
205,300,1,2388
305,257,0,2388
267,337,1,2389
269,325,1,2389
160,312,0,2389
231,254,0,2390
168,272,1,2391
266,318,1,2391
170,271,1,2391
177,276,1,2391
272,267,0,2392
256,330,1,2392
219,295,0,2392
274,319,1,2392
242,346,1,2392
287,274,0,2393
289,272,0,2393
209,242,0,2393
323,256,1,2394
206,305,1,2395
222,295,0,2396
608,453,1,2396
177,336,0,2396
285,290,1,2397
187,292,0,2397
218,349,1,2397
239,322,1,2398
350,293,0,2398
235,330,0,2398
277,313,1,2399
170,270,1,2399
194,320,0,2399
327,300,0,2399
301,274,1,2399
163,306,0,2400
299,287,0,2400
258,332,1,2400
312,259,0,2400
162,309,0,2400
338,298,0,2401
329,283,0,2401
174,277,1,2402
164,321,0,2402
290,276,1,2403
239,293,0,2403
208,310,0,2403
188,268,1,2404
285,254,1,2404
191,268,1,2404
169,270,1,2404
165,303,0,2405
197,320,0,2406
167,262,1,2406
247,335,1,2406
174,275,1,2406
222,351,1,2407
321,272,1,2407
180,294,0,2407
173,310,0,2407
172,320,0,2408
188,269,1,2409
291,273,0,2409
292,272,0,2410
192,269,1,2411
228,248,0,2412
350,294,0,2413
168,268,1,2413
227,248,0,2413
281,289,1,2414
160,316,0,2414
166,261,1,2414
301,275,1,2414
222,296,0,2415
184,335,0,2415
212,245,1,2415
142,118,0,2415
188,340,0,2416
228,330,1,2416
203,334,0,2417
237,285,0,2418
196,334,1,2418
179,333,0,2418
318,290,0,2418
313,292,0,2419
238,329,0,2419
302,266,1,2420
283,283,1,2420
188,326,0,2421
224,243,0,2421
181,297,0,2421
317,301,0,2422
223,350,1,2422
239,303,0,2422
172,335,0,2423
336,300,0,2423
223,305,0,2423
298,252,1,2424
212,304,1,2424
163,320,0,2424
173,314,1,2424
280,321,1,2425
342,297,0,2425
163,326,0,2425
206,248,0,2426
288,272,0,2426
234,327,1,2426
275,258,1,2427
248,332,1,2427
228,331,1,2427
313,303,0,2427
181,327,0,2428
190,311,1,2429
279,271,0,2430
291,271,0,2430
208,254,0,2430
250,336,1,2430
179,259,1,2431
267,320,1,2431
193,262,0,2431
230,321,1,2431
326,274,0,2432
257,260,1,2432
207,291,1,2433
313,297,0,2433
203,324,0,2433
234,333,0,2434
172,273,1,2434
304,260,1,2435
345,292,0,2435
299,257,0,2437
167,264,1,2437
331,299,0,2438
170,323,1,2438
240,313,1,2439
169,271,1,2440
233,309,0,2440
174,264,1,2440
180,298,0,2440
179,265,1,2440
294,252,1,2440
249,341,1,2441
223,297,0,2442
302,270,0,2443
159,317,0,2443
193,267,0,2443
163,314,0,2443
208,291,1,2444
266,328,1,2445
178,259,1,2446
351,289,0,2446
159,316,0,2446
221,302,1,2447
213,246,1,2447
184,284,1,2447
274,309,1,2448
257,338,1,2448
291,253,1,2448
162,311,0,2448
229,334,0,2448
260,317,1,2449
167,306,0,2449
191,286,1,2449
218,294,0,2449
191,311,1,2449
203,258,1,2450
261,315,1,2450
291,254,1,2450
266,324,1,2451
224,253,0,2451
298,274,1,2452
298,276,1,2452
195,295,1,2452
273,257,1,2452
231,329,1,2454
320,256,1,2454
186,296,0,2455
185,291,0,2455
217,349,1,2455
179,278,1,2455
170,300,0,2456
488,35,0,2456
266,329,1,2456
202,290,1,2457
273,260,1,2457
192,320,0,2457
224,333,1,2457
301,270,0,2458
167,259,1,2459
308,251,1,2459
182,316,0,2460
296,272,0,2460
271,263,1,2460
319,289,0,2461
306,301,0,2461
175,315,1,2462
266,259,1,2462
186,285,1,2463
211,292,1,2464
189,306,0,2464
291,286,0,2465
185,327,0,2466
178,294,0,2466
217,247,1,2466
305,261,1,2467
194,309,1,2467
226,344,1,2467
289,301,0,2468
160,318,0,2468
182,305,1,2468
190,288,0,2469
196,309,1,2469
179,266,1,2471
199,315,0,2471
160,311,0,2471
168,333,0,2471
199,311,0,2472
234,253,0,2472
291,276,1,2473
165,312,0,2473
236,317,1,2473
212,307,1,2473
183,322,0,2474
260,324,1,2474
168,258,1,2475
188,302,1,2475
293,303,0,2475
227,296,0,2476
196,308,1,2476
209,259,1,2476
322,256,1,2476
238,343,1,2477
160,320,0,2477
287,281,0,2477
273,321,1,2477
206,243,0,2478
207,250,0,2478
285,256,1,2478
252,344,1,2478
160,315,0,2478
186,323,0,2479
273,319,1,2480
247,297,1,2480
307,262,1,2480
268,259,1,2481
159,318,0,2481
177,303,0,2481
230,344,1,2482
246,339,1,2482
282,281,1,2482
333,299,0,2483
285,289,1,2483
176,304,0,2483
198,296,1,2484
531,42,0,2484
265,312,1,2484
250,334,1,2484
299,277,1,2485
193,310,1,2486
356,288,0,2486
159,315,0,2486
270,334,1,2486
172,296,0,2487
171,298,0,2487
196,344,0,2487
246,297,1,2488
201,307,1,2488
164,311,0,2488
333,279,0,2488
229,299,0,2489
194,310,1,2490
283,256,1,2491
262,326,1,2491
178,278,1,2492
161,317,0,2492
301,252,1,2494
217,323,0,2494
293,267,1,2494
206,311,0,2495
355,294,0,2496
232,252,0,2496
206,253,0,2497
189,313,1,2497
314,300,0,2498
315,305,0,2499
190,285,1,2499
177,316,1,2499
213,242,0,2500
209,249,0,2500
298,272,0,2500
308,259,0,2501
313,253,1,2501
178,342,0,2502
175,268,0,2502
161,311,0,2502
286,255,1,2503
190,312,1,2504
189,268,1,2505
200,308,1,2505
260,314,1,2505
181,318,1,2505
196,310,1,2506
284,283,1,2506
204,323,0,2507
188,282,1,2508
193,280,1,2508
307,252,1,2508
207,292,1,2508
183,315,0,2509
210,292,1,2509
177,265,1,2510
298,266,1,2511
199,258,1,2511
195,278,1,2511
206,252,0,2512
332,280,0,2512
305,267,1,2513
220,255,1,2513
230,330,1,2514
321,289,0,2516
212,291,1,2516
198,295,1,2516
206,310,0,2517
195,327,0,2517
301,272,0,2517
186,332,0,2517
192,274,0,2518
212,249,0,2518
190,260,1,2519
233,331,0,2520
309,259,0,2521
181,294,0,2521
225,296,0,2521
267,281,1,2521
167,300,0,2521
226,290,0,2522
320,275,1,2522
165,302,0,2522
216,247,1,2522
261,330,1,2523
303,252,1,2524
290,254,1,2524
271,326,1,2524
212,243,0,2524
199,295,1,2524
224,302,0,2525
171,252,1,2525
189,286,1,2525
318,279,0,2525
178,275,1,2526
327,259,1,2526
326,298,0,2526
262,327,1,2526
214,242,0,2527
226,332,1,2527
192,309,1,2528
296,271,0,2528
253,334,1,2528
332,272,0,2529
174,267,0,2529
267,318,1,2529
237,315,1,2529
324,295,0,2530
213,312,0,2530
214,346,1,2530
169,333,0,2530
178,269,0,2530
166,331,0,2531
162,307,0,2531
180,340,0,2531
174,338,0,2532
285,282,1,2532
183,325,0,2532
233,249,0,2532
287,284,1,2533
256,341,1,2533
182,331,0,2533
304,253,1,2533
165,304,0,2533
282,283,1,2534
281,255,1,2534
224,244,0,2535
230,253,0,2535
216,243,0,2536
317,255,1,2536
184,331,0,2536
184,265,0,2537
210,293,1,2537
348,288,0,2537
293,274,1,2537
163,305,0,2537
161,323,0,2539
172,275,1,2539
244,290,0,2540
238,344,1,2540
220,296,0,2541
196,307,1,2541
265,335,1,2541
306,259,0,2541
221,290,1,2542
305,303,0,2542
169,269,1,2543
226,318,0,2543
227,303,0,2544
184,271,0,2545
186,281,1,2545
305,253,1,2545
204,307,1,2546
166,258,1,2546
361,286,0,2546
226,326,0,2547
183,283,1,2547
183,338,0,2547
166,332,0,2547
326,304,0,2547
316,291,0,2548
196,329,0,2550
276,262,0,2550
184,283,1,2551
311,263,1,2552
282,289,1,2553
212,319,0,2553
186,291,0,2553
199,262,0,2553
172,312,1,2554
186,310,0,2554
565,466,1,2555
274,258,1,2555
177,309,0,2555
188,309,0,2556
280,281,1,2556
313,262,1,2557
175,322,0,2557
173,317,0,2557
267,258,1,2557
227,246,0,2557
301,250,1,2557
209,251,1,2558
180,341,0,2558
210,243,0,2558
277,321,1,2559
195,309,1,2560
524,6,0,2560
309,253,1,2560
168,260,1,2561
514,3,0,2561
276,256,1,2561
274,311,1,2561
204,309,0,2562
247,342,1,2562
211,242,0,2562
176,312,0,2562
189,298,1,2563
194,263,0,2563
161,315,0,2563
161,308,0,2563
236,324,1,2564
170,273,1,2564
207,305,1,2565
301,301,0,2565
